time_sec	queue_density
85.5333	0.832043
85.6	0.832051
85.6667	0.8318
85.7333	0.831232
85.8	0.830452
85.8667	0.830181
85.9333	0.830487
86	0.829327
86.0667	0.828692
86.1333	0.828633
86.2	0.827172
86.2667	0.826529
86.3333	0.826486
86.4	0.82602
86.4667	0.826075
86.5333	0.826051
86.6	0.826572
86.6667	0.828289
86.7333	0.828249
86.8	0.827873
86.8667	0.828234
86.9333	0.828277
87	0.827089
87.0667	0.827803
87.1333	0.827215
87.2	0.827642
87.2667	0.828304
87.3333	0.827869
87.4	0.823923
87.4667	0.822912
87.5333	0.823034
87.6	0.823159
87.6667	0.822203
87.7333	0.822869
87.8	0.821991
87.8667	0.823096
87.9333	0.823684
88	0.822603
88.0667	0.82049
88.1333	0.819726
88.2	0.821
88.2667	0.821541
88.3333	0.820894
88.4	0.820976
88.4667	0.820455
88.5333	0.819961
88.6	0.820008
88.6667	0.822238
88.7333	0.823085
88.8	0.821392
88.8667	0.820142
88.9333	0.819961
89	0.820118
89.0667	0.81123
89.1333	0.809345
89.2	0.809197
89.2667	0.808695
89.3333	0.808656
89.4	0.808969
89.4667	0.80895
89.5333	0.809537
89.6	0.809831
89.6667	0.810309
89.7333	0.809984
89.8	0.811744
89.8667	0.81393
89.9333	0.813425
90	0.813962
90.0667	0.813433
90.1333	0.813452
90.2	0.81502
90.2667	0.814369
90.3333	0.814318
90.4	0.814832
90.4667	0.816172
90.5333	0.815764
90.6	0.815909
90.6667	0.817167
90.7333	0.819256
90.8	0.81993
90.8667	0.819922
90.9333	0.819068
91	0.81879
91.0667	0.818966
91.1333	0.819358
91.2	0.819487
91.2667	0.819424
91.3333	0.819852
91.4	0.820788
91.4667	0.822963
91.5333	0.823116
91.6	0.821776
91.6667	0.81935
91.7333	0.816705
91.8	0.815196
91.8667	0.813962
91.9333	0.813331
92	0.81406
92.0667	0.814977
92.1333	0.815173
92.2	0.81732
92.2667	0.817496
92.3333	0.818041
92.4	0.812543
92.4667	0.812418
92.5333	0.812625
92.6	0.812261
92.6667	0.812218
92.7333	0.81288
92.8	0.816595
