time_sec	Dynamic_density
84.2	0.0146012
84.2667	0.0477773
84.3333	0.0296178
84.4	0.0234968
84.4667	0.0471229
84.5333	0.0272901
84.6	0.0214198
84.6667	0.0195898
84.7333	0.0276428
84.8	0.0322512
84.8667	0.0369185
84.9333	0.0203383
85	0.0243942
85.0667	0.0394696
85.1333	0.0287322
85.2	0.0274273
85.2667	0.0271843
85.3333	0.037036
85.4	0.0290927
85.4667	0.0301469
85.5333	0.0282032
85.6	0.0318359
85.6667	0.111966
85.7333	0.0341989
85.8	0.0413976
85.8667	0.0263888
85.9333	0.033082
86	0.0328547
86.0667	0.0388739
86.1333	0.0330898
86.2	0.0309776
86.2667	0.038051
86.3333	0.0434863
86.4	0.0417189
86.4667	0.03916
86.5333	0.0307817
86.6	0.0319613
86.6667	0.0243354
86.7333	0.0235987
86.8	0.0238691
86.8667	0.0312206
86.9333	0.0292848
87	0.0309345
87.0667	0.036025
87.1333	0.0262125
87.2	0.0185356
87.2667	0.00842529
87.3333	0.0706196
87.4	0.0542158
87.4667	0.0359466
87.5333	0.0252053
87.6	0.0201031
87.6667	0.038388
87.7333	0.0247116
87.8	0.0411899
87.8667	0.0570569
87.9333	0.0461667
88	0.0342028
88.0667	0.0521467
88.1333	0.043357
88.2	0.042197
88.2667	0.0564769
88.3333	0.0236614
88.4	0.0251035
88.4667	0.0323492
88.5333	0.0440623
88.6	0.0396812
88.6667	0.0426202
88.7333	0.0288263
88.8	0.039834
88.8667	0.0352256
88.9333	0.0399437
89	0.161636
89.0667	0.110802
89.1333	0.0642007
89.2	0.0936893
89.2667	0.110563
89.3333	0.0518449
89.4	0.0517235
89.4667	0.0605602
89.5333	0.0434001
89.6	0.0469935
89.6667	0.0550544
89.7333	0.0454456
89.8	0.0446541
89.8667	0.0601252
89.9333	0.0393755
90	0.0357585
90.0667	0.0554502
90.1333	0.0444268
90.2	0.0381215
90.2667	0.036989
